Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DateOfResignation
37,No,Travel_Rarely,889,Research & Development,7,3,Other,1,164,3,Female,46,3,1,Sales Executive,2,Married,6707,23275,1,Y,No,19,3,3,80,0,5,3,2,5,4,4,3,5/2/2021 10:30
58,Yes,Travel_Rarely,164,Research & Development,23,4,Medical,1,165,4,Female,93,3,3,Sales Executive,4,Married,10165,14688,1,Y,No,12,3,4,80,1,28,3,2,18,10,8,6,4/8/2017 10:30
19,Yes,Travel_Rarely,514,Sales,22,1,Marketing,1,167,4,Male,48,3,1,Sales Executive,3,Single,1712,26673,1,Y,Yes,19,3,4,80,0,0,2,2,1,0,0,0,2/18/2017 10:30
23,No,Travel_Rarely,571,Research & Development,2,1,Technical Degree,1,169,3,Male,100,3,1,Laboratory Technician,4,Married,2566,19104,0,Y,No,14,3,3,80,1,2,2,3,2,1,2,1,3/14/2019 10:30
49,No,Travel_Rarely,465,Research & Development,20,4,Medical,1,170,3,Female,96,3,2,Sales Executive,1,Married,6468,4918,1,Y,No,14,3,3,80,0,16,2,2,15,4,5,11,11/4/2021 10:30
42,No,Travel_Frequently,938,Research & Development,28,3,Medical,1,171,2,Male,71,4,1,Research Scientist,3,Single,4572,16442,4,Y,No,12,3,4,80,0,18,3,3,3,2,1,2,10/11/2018 10:30
50,No,Travel_Frequently,798,Sales,12,3,Marketing,1,174,3,Female,77,3,3,Sales Executive,4,Single,9257,6777,4,Y,No,11,3,4,80,0,16,3,3,2,2,2,1,4/4/2017 10:30
31,Yes,Travel_Rarely,826,Sales,20,3,Life Sciences,1,175,2,Female,71,1,2,Sales Executive,3,Married,3865,24894,3,Y,Yes,11,3,3,80,1,5,2,3,3,2,2,2,5/12/2021 10:30
40,No,Travel_Rarely,785,Sales,8,1,Life Sciences,1,176,3,Male,96,3,3,Sales Executive,3,Divorced,8444,21817,8,Y,Yes,13,3,3,80,1,13,2,3,9,7,0,7,5/24/2020 10:30
26,No,Travel_Rarely,1366,Human Resources,25,1,Life Sciences,1,177,3,Female,62,3,1,Sales Executive,3,Married,2991,9113,1,Y,No,27,3,4,80,1,7,3,3,8,7,5,7,5/23/2017 10:30
36,No,Travel_Rarely,202,Research & Development,6,2,Medical,1,178,2,Male,84,3,2,Sales Executive,2,Divorced,5357,14688,6,Y,No,20,3,4,80,2,7,0,3,3,4,0,1,12/18/2020 10:30
51,Yes,Travel_Frequently,1157,Research & Development,8,4,Life Sciences,1,179,1,Male,52,1,3,Sales Executive,4,Single,11009,24517,2,Y,No,15,3,4,80,0,18,2,3,4,2,0,3,1/6/2019 10:30
40,No,Travel_Rarely,1351,Sales,4,4,Life Sciences,1,182,4,Female,48,2,2,Sales Executive,3,Married,5769,14418,4,Y,No,14,3,3,80,1,17,1,4,15,11,5,9,11/12/2020 10:30
25,No,Travel_Rarely,984,Sales,27,3,Life Sciences,1,183,1,Male,40,2,2,Sales Executive,3,Married,9054,25302,2,Y,No,18,3,4,80,0,6,3,3,2,2,2,2,12/16/2021 10:30
30,No,Travel_Rarely,826,Human Resources,9,3,Human Resources,1,184,3,Male,67,3,2,Sales Executive,4,Married,6124,14081,0,Y,Yes,19,3,4,80,0,11,2,1,11,9,4,7,10/13/2020 10:30
32,Yes,Travel_Rarely,1020,Research & Development,9,3,Medical,1,190,1,Female,41,3,2,Laboratory Technician,1,Single,3858,10286,3,Y,No,22,3,1,80,0,10,2,4,5,4,0,4,3/30/2020 10:30
44,No,Travel_Rarely,1308,Research & Development,30,3,Medical,1,192,3,Male,85,3,1,Research Scientist,4,Single,3403,9401,5,Y,No,13,3,2,80,0,9,2,2,5,5,0,3,10/6/2021 10:30
38,No,Travel_Rarely,353,Research & Development,3,5,Technical Degree,1,193,4,Female,33,3,2,Research Scientist,3,Single,4565,1734,3,Y,Yes,20,3,2,80,0,19,2,3,3,2,2,4,10/9/2020 10:30
30,No,Travel_Rarely,426,Research & Development,18,3,Life Sciences,1,194,1,Female,67,3,1,Research Scientist,3,Single,2416,24270,1,Y,No,14,3,3,80,0,5,4,2,6,4,0,4,8/2/2021 10:30
32,No,Travel_Frequently,693,Sales,9,2,Medical,1,195,4,Male,37,1,2,Sales Executive,4,Divorced,4622,22787,0,Y,No,17,3,4,80,2,10,2,4,7,7,0,7,1/25/2021 10:30
30,No,Travel_Rarely,172,Research & Development,5,3,Life Sciences,1,197,4,Female,82,3,1,Research Scientist,1,Divorced,3353,10476,5,Y,No,14,3,4,80,1,8,3,3,3,2,2,2,6/22/2017 10:30
31,No,Travel_Rarely,1456,Research & Development,2,1,Medical,1,198,2,Male,34,2,2,Laboratory Technician,4,Single,2721,11504,0,Y,No,13,3,4,80,0,5,3,3,5,3,1,2,9/30/2017 10:30
41,No,Travel_Frequently,875,Research & Development,10,3,Life Sciences,1,199,4,Male,92,3,4,Sales Executive,1,Divorced,15927,12526,4,Y,No,13,3,2,80,1,21,2,2,7,4,7,4,8/4/2020 10:30
42,No,Travel_Rarely,958,Research & Development,9,4,Life Sciences,1,200,3,Male,95,3,1,Laboratory Technician,1,Married,2600,6751,2,Y,No,21,3,4,80,1,7,2,3,5,0,1,4,10/20/2018 10:30
20,No,Travel_Rarely,1183,Research & Development,3,1,Medical,1,201,2,Female,79,3,1,Laboratory Technician,2,Single,1551,15688,1,Y,No,14,3,4,80,0,1,3,3,0,0,0,0,12/19/2019 10:30
40,No,Travel_Frequently,1396,Research & Development,27,3,Medical,1,202,2,Female,53,3,2,Research Scientist,2,Divorced,5532,8487,1,Y,No,11,3,1,80,1,20,2,3,18,7,2,13,7/22/2019 10:30
35,No,Travel_Rarely,675,Sales,1,5,Marketing,1,204,3,Male,93,3,3,Sales Executive,2,Married,7003,11317,1,Y,No,13,3,1,80,2,10,3,3,10,8,0,6,6/2/2018 10:30
53,No,Travel_Rarely,1444,Sales,6,3,Marketing,1,205,2,Male,36,3,6,Sales Executive,3,Married,2514,15846,2,Y,Yes,20,3,4,80,1,13,3,1,7,7,4,5,8/18/2018 10:30
44,No,Travel_Rarely,161,Research & Development,9,3,Life Sciences,1,206,2,Male,59,3,2,Sales Executive,2,Divorced,15927,14688,8,Y,No,18,3,3,80,1,21,2,1,17,9,0,4,12/11/2018 10:30
33,No,Travel_Rarely,946,Sales,10,3,Marketing,1,207,2,Female,43,3,3,Sales Executive,4,Single,9375,15165,1,Y,No,14,3,4,80,0,9,2,3,9,8,3,7,9/13/2017 10:30
30,No,Non-Travel,1477,Research & Development,1,1,Technical Degree,1,208,4,Male,39,3,2,Sales Executive,3,Married,4258,26845,1,Y,No,13,3,3,80,1,10,1,3,10,4,0,9,11/20/2020 10:30
51,No,Travel_Rarely,1207,Research & Development,7,4,Medical,1,211,2,Male,33,2,2,Sales Executive,3,Married,5880,13837,2,Y,No,17,3,3,80,0,10,2,3,1,0,0,0,10/18/2017 10:30
58,No,Travel_Rarely,1108,Research & Development,9,3,Medical,1,214,2,Female,75,2,1,Research Scientist,2,Married,2948,11846,4,Y,Yes,20,3,2,80,1,9,3,2,1,0,0,0,12/19/2018 10:30
40,No,Travel_Rarely,630,Sales,5,4,Marketing,1,215,3,Male,67,2,3,Sales Executive,4,Married,11158,8748,7,Y,No,11,3,1,80,1,12,4,2,12,11,2,11,1/27/2021 10:30
34,No,Travel_Frequently,277,Sales,2,4,Marketing,1,216,3,Female,74,3,1,Sales Executive,3,Married,2092,10871,6,Y,No,18,3,4,80,1,7,3,3,4,3,1,2,4/7/2019 10:30
22,No,Travel_Rarely,1264,Research & Development,19,1,Medical,1,217,3,Male,79,3,1,Research Scientist,4,Married,2606,11719,1,Y,No,24,3,1,80,2,2,4,3,2,2,2,2,5/23/2017 10:30
27,No,Non-Travel,703,Research & Development,9,3,Medical,1,218,4,Male,55,3,1,Research Scientist,2,Divorced,1896,5889,6,Y,No,18,3,4,80,1,6,1,3,2,2,2,2,6/17/2020 10:30
28,No,Travel_Rarely,442,Research & Development,21,3,Medical,1,221,3,Male,42,3,1,Research Scientist,4,Married,2566,14688,1,Y,No,11,3,3,80,1,6,2,1,5,2,0,2,5/18/2017 10:30
58,No,Travel_Rarely,355,Research & Development,24,2,Life Sciences,1,223,3,Male,83,3,3,Sales Executive,4,Divorced,9273,23671,3,Y,Yes,15,3,2,80,1,12,2,1,5,3,1,4,11/3/2017 10:30
27,No,Non-Travel,1448,Research & Development,4,3,Medical,1,224,3,Male,78,2,1,Research Scientist,3,Divorced,2393,25769,1,Y,Yes,15,3,3,80,1,1,2,2,1,1,0,1,5/6/2017 10:30
50,No,Travel_Rarely,1443,Research & Development,11,3,Life Sciences,1,226,3,Female,54,3,5,Sales Executive,2,Single,15927,17025,3,Y,No,15,3,2,80,0,21,4,3,5,4,4,4,3/31/2021 10:30
41,No,Travel_Rarely,460,Research & Development,14,3,Life Sciences,1,227,3,Male,56,3,1,Research Scientist,3,Divorced,2464,4910,4,Y,No,12,3,1,80,1,13,2,3,9,8,1,8,5/21/2019 10:30
30,No,Travel_Rarely,1310,Sales,5,3,Life Sciences,1,228,2,Female,42,3,3,Sales Executive,4,Married,9422,7624,2,Y,No,12,3,3,80,1,12,2,3,10,9,7,4,8/30/2017 10:30
38,No,Travel_Rarely,688,Sales,1,3,Life Sciences,1,230,1,Female,57,2,2,Sales Executive,4,Single,8779,13438,4,Y,No,22,3,3,80,0,12,2,4,8,3,0,7,1/19/2017 10:30
32,No,Travel_Rarely,826,Research & Development,5,5,Life Sciences,1,231,3,Male,43,3,1,Research Scientist,3,Single,2888,12654,3,Y,No,20,3,1,80,0,8,2,3,5,4,1,4,5/11/2021 10:30
27,No,Travel_Rarely,1155,Research & Development,17,3,Technical Degree,1,233,3,Male,49,3,1,Research Scientist,2,Married,2993,13579,0,Y,Yes,16,3,4,80,1,6,3,2,5,2,1,1,8/22/2021 10:30
20,Yes,Travel_Rarely,583,Sales,1,1,Technical Degree,1,235,3,Female,99,1,1,Sales Executive,1,Single,2612,20765,0,Y,No,21,3,1,80,0,1,4,4,0,0,0,0,8/31/2017 10:30
36,No,Travel_Frequently,1445,Research & Development,10,2,Medical,1,238,4,Male,29,3,1,Laboratory Technician,2,Single,2648,14902,4,Y,No,12,3,3,80,0,12,3,3,8,7,2,2,11/16/2021 10:30
37,No,Non-Travel,126,Research & Development,9,3,Medical,1,239,3,Male,65,3,2,Laboratory Technician,1,Divorced,3247,11763,1,Y,No,11,3,3,80,2,12,4,3,12,9,6,10,10/24/2021 10:30
44,No,Travel_Rarely,1231,Sales,5,2,Life Sciences,1,240,3,Female,28,3,2,Sales Executive,1,Divorced,4767,14688,4,Y,Yes,11,3,1,80,1,9,3,4,4,4,0,3,5/21/2017 10:30
56,No,Travel_Rarely,693,Research & Development,9,3,Life Sciences,1,241,3,Female,66,3,1,Sales Executive,1,Divorced,4068,14054,4,Y,Yes,18,3,3,80,1,19,3,3,3,2,2,2,8/2/2017 10:30
33,No,Travel_Rarely,134,Research & Development,2,3,Life Sciences,1,242,3,Male,90,3,1,Research Scientist,4,Single,2302,10705,0,Y,No,14,3,1,80,0,4,2,4,3,1,0,2,2/2/2018 10:30
19,Yes,Travel_Rarely,339,Research & Development,2,3,Life Sciences,1,243,3,Male,47,3,1,Sales Executive,4,Single,836,9132,1,Y,No,22,3,3,80,0,2,3,2,1,0,1,0,4/5/2019 10:30
45,No,Travel_Rarely,530,Sales,0,2,Marketing,1,244,2,Female,91,3,3,Sales Executive,1,Divorced,10253,2561,1,Y,No,25,3,3,80,2,24,2,3,7,13,8,7,5/19/2019 10:30
38,No,Travel_Rarely,1385,Research & Development,9,2,Life Sciences,1,245,3,Female,75,3,1,Sales Executive,4,Single,6707,6728,1,Y,No,12,3,3,80,0,2,3,3,2,2,2,1,3/21/2018 10:30
30,No,Travel_Rarely,137,Research & Development,12,1,Medical,1,246,3,Female,94,3,1,Research Scientist,4,Married,4075,6892,8,Y,Yes,23,3,3,80,1,7,0,3,4,2,0,2,5/25/2019 10:30
34,No,Travel_Rarely,628,Research & Development,27,2,Medical,1,247,3,Female,94,3,1,Research Scientist,2,Single,2181,5934,3,Y,No,15,3,4,80,0,10,3,3,3,2,1,2,8/2/2020 10:30
40,Yes,Travel_Rarely,1364,Sales,21,2,Marketing,1,248,2,Female,70,3,1,Sales Executive,2,Single,2964,21678,1,Y,Yes,22,3,4,80,0,4,4,2,4,3,0,2,11/8/2021 10:30
50,No,Travel_Rarely,317,Research & Development,2,3,Medical,1,249,3,Male,85,2,1,Laboratory Technician,3,Married,3550,3241,3,Y,No,15,3,4,80,1,5,2,2,2,2,0,2,6/16/2017 10:30
53,No,Travel_Rarely,1117,Research & Development,13,2,Medical,1,250,4,Female,59,4,2,Sales Executive,1,Divorced,4307,26378,1,Y,No,11,3,3,80,2,5,3,3,4,2,1,3,3/10/2018 10:30
33,No,Travel_Rarely,908,Research & Development,14,3,Medical,1,252,4,Female,71,3,1,Research Scientist,2,Married,2697,4248,1,Y,No,13,3,4,80,1,8,4,3,8,7,1,6,12/19/2018 10:30
39,No,Travel_Rarely,960,Research & Development,4,1,Medical,1,253,4,Female,48,3,5,Sales Executive,3,Married,15927,6861,1,Y,No,14,3,2,80,1,21,2,3,18,8,8,9,1/17/2018 10:30
55,No,Travel_Rarely,700,Research & Development,14,4,Medical,1,254,3,Male,62,4,5,Sales Executive,2,Single,15927,13367,8,Y,No,11,3,4,80,0,28,3,3,18,14,2,14,1/16/2019 10:30
35,No,Travel_Frequently,1070,Research & Development,2,1,Life Sciences,1,256,4,Male,46,2,2,Sales Executive,3,Married,6707,13822,1,Y,No,17,3,3,80,1,10,2,2,10,9,2,9,10/24/2018 10:30
51,No,Travel_Rarely,320,Research & Development,3,3,Medical,1,258,4,Female,67,3,4,Sales Executive,2,Single,13334,6962,3,Y,No,18,3,3,80,0,22,4,3,7,7,1,0,4/10/2020 10:30
52,No,Travel_Rarely,655,Research & Development,1,4,Life Sciences,1,259,3,Male,64,2,5,Sales Executive,3,Married,15927,5676,0,Y,No,14,3,1,80,1,28,4,3,18,14,8,9,4/5/2017 10:30
27,No,Travel_Rarely,875,Research & Development,9,3,Medical,1,260,4,Female,98,3,1,Sales Executive,2,Single,2540,12444,1,Y,No,16,3,4,80,0,7,2,2,7,7,0,3,5/5/2019 10:30
35,Yes,Travel_Rarely,581,Research & Development,23,2,Life Sciences,1,261,2,Male,49,2,2,Sales Executive,3,Married,6707,15526,3,Y,Yes,13,3,1,80,0,8,1,3,1,4,0,1,2/15/2019 10:30
43,No,Non-Travel,1343,Research & Development,7,3,Medical,1,262,4,Male,36,4,1,Research Scientist,4,Divorced,2333,5311,4,Y,No,14,3,4,80,1,7,3,4,5,4,2,2,4/17/2019 10:30
45,No,Non-Travel,1214,Research & Development,2,2,Medical,1,264,1,Male,65,2,4,Sales Executive,4,Married,15927,38035,8,Y,No,23,3,4,80,1,22,1,3,18,8,8,8,4/2/2020 10:30
37,No,Travel_Rarely,281,Research & Development,21,3,Life Sciences,1,267,2,Male,66,4,1,Sales Executive,1,Married,3315,22964,1,Y,Yes,12,3,1,80,1,8,3,2,7,7,1,7,4/29/2021 10:30
35,No,Travel_Frequently,154,Research & Development,2,3,Medical,1,269,2,Female,36,3,2,Laboratory Technician,2,Married,4454,15306,3,Y,No,11,3,4,80,0,9,4,3,6,2,1,4,5/13/2021 10:30
41,No,Non-Travel,943,Research & Development,21,2,Medical,1,270,3,Female,35,3,2,Sales Executive,3,Divorced,5165,15873,2,Y,No,16,3,2,80,1,12,4,3,5,3,0,2,5/24/2017 10:30
38,No,Travel_Rarely,1281,Research & Development,1,4,Life Sciences,1,271,4,Male,89,3,2,Sales Executive,3,Married,6618,6950,8,Y,No,14,3,2,80,0,12,3,3,1,0,0,0,6/17/2021 10:30
38,No,Travel_Rarely,1041,Research & Development,29,3,Technical Degree,1,273,4,Male,53,3,2,Sales Executive,4,Married,6489,4484,3,Y,No,18,3,1,80,1,12,3,1,7,7,1,7,5/28/2021 10:30
26,No,Travel_Frequently,468,Research & Development,1,1,Technical Degree,1,274,3,Male,60,2,2,Sales Executive,1,Married,6707,10141,5,Y,No,19,3,3,80,1,5,1,3,2,2,2,0,2/3/2021 10:30
49,No,Travel_Rarely,1017,Research & Development,18,4,Life Sciences,1,275,4,Male,92,3,2,Sales Executive,4,Divorced,6675,24075,1,Y,Yes,15,3,1,80,2,6,0,3,7,7,1,7,5/18/2017 10:30
34,No,Travel_Frequently,880,Research & Development,9,4,Medical,1,277,4,Male,44,3,1,Research Scientist,3,Divorced,3757,5797,1,Y,Yes,17,3,4,80,1,5,4,4,5,3,2,0,6/29/2020 10:30
40,No,Travel_Rarely,935,Research & Development,19,2,Medical,1,281,3,Male,99,3,2,Laboratory Technician,4,Married,2793,16180,8,Y,Yes,15,3,3,80,1,15,3,4,6,2,2,7,5/29/2018 10:30
37,Yes,Travel_Rarely,1173,Research & Development,29,1,Medical,1,282,2,Male,71,3,2,Sales Executive,1,Married,6524,14688,7,Y,Yes,15,3,2,80,0,17,2,3,1,0,0,0,4/1/2017 10:30
29,Yes,Travel_Rarely,123,Sales,27,3,Marketing,1,283,3,Female,35,3,3,Sales Executive,4,Married,7598,24548,1,Y,No,22,3,4,80,2,10,3,2,10,3,1,9,10/25/2017 10:30
22,No,Travel_Rarely,1086,Research & Development,5,3,Life Sciences,1,284,4,Male,60,4,6,Research Scientist,2,Divorced,2478,12485,1,Y,Yes,16,3,1,80,1,4,2,2,3,2,2,2,4/4/2019 10:30
36,No,Travel_Frequently,639,Research & Development,18,1,Medical,1,286,2,Female,70,3,1,Laboratory Technician,4,Married,2158,7963,1,Y,No,13,3,1,80,0,8,3,3,7,1,1,7,4/3/2019 10:30
40,No,Non-Travel,1119,Research & Development,10,5,Life Sciences,1,287,4,Male,63,2,2,Sales Executive,4,Married,6707,15056,8,Y,No,14,3,4,80,1,5,4,1,3,2,8,2,1/2/2022 10:30
45,No,Travel_Rarely,660,Research & Development,1,4,Medical,1,288,4,Male,96,3,3,Sales Executive,1,Divorced,9165,12484,7,Y,No,16,3,3,80,1,17,3,3,4,2,2,4,11/14/2019 10:30
32,Yes,Travel_Rarely,1034,Sales,4,4,Medical,1,291,4,Male,34,1,3,Sales Executive,4,Married,10341,25748,1,Y,No,11,3,3,80,0,14,2,2,14,8,8,8,5/23/2017 10:30
30,No,Non-Travel,825,Research & Development,1,1,Life Sciences,1,292,3,Male,88,2,3,Sales Executive,3,Single,8591,20876,1,Y,No,22,3,3,80,0,12,2,3,11,8,5,8,8/27/2021 10:30
28,No,Travel_Rarely,1217,Sales,20,7,Life Sciences,1,293,4,Female,90,3,2,Sales Executive,3,Single,10458,12579,1,Y,No,14,3,4,80,0,7,2,3,7,7,0,7,6/25/2021 10:30
51,No,Travel_Rarely,1469,Research & Development,8,4,Life Sciences,1,296,2,Male,82,2,3,Sales Executive,2,Married,12283,15006,5,Y,No,16,3,4,80,2,16,4,1,7,9,4,7,2/21/2021 10:30
30,Yes,Travel_Rarely,985,Research & Development,3,3,Technical Degree,1,297,4,Female,87,3,1,Research Scientist,1,Single,2570,7999,5,Y,Yes,11,3,3,80,0,8,4,3,5,2,0,4,11/8/2017 10:30
41,No,Travel_Rarely,927,Sales,6,3,Life Sciences,1,298,4,Female,76,3,3,Sales Executive,4,Single,6707,14564,3,Y,Yes,18,3,3,80,0,16,3,3,1,0,0,0,7/22/2020 10:30
29,Yes,Travel_Frequently,345,Sales,25,4,Marketing,1,299,3,Female,53,2,2,Sales Executive,1,Single,6368,23304,5,Y,No,15,3,3,80,0,9,4,2,7,3,0,1,5/23/2017 10:30
30,Yes,Travel_Rarely,981,Research & Development,1,3,Technical Degree,1,300,3,Male,85,3,1,Sales Executive,3,Single,2262,19226,0,Y,No,14,3,4,80,0,8,1,2,6,2,1,5,8/17/2018 10:30
45,No,Non-Travel,1029,Sales,6,3,Medical,1,302,4,Female,57,2,3,Sales Executive,4,Married,8921,16965,6,Y,No,12,3,4,80,0,23,2,3,18,7,8,8,8/18/2018 10:30
54,No,Travel_Rarely,1124,Research & Development,3,3,Marketing,1,303,4,Female,51,3,2,Sales Executive,1,Married,5557,17467,2,Y,No,13,3,4,80,1,16,4,3,6,2,0,5,5/23/2017 10:30
36,No,Travel_Rarely,1368,Research & Development,5,2,Life Sciences,1,304,4,Male,67,3,2,Laboratory Technician,2,Single,6026,9651,8,Y,No,16,3,4,80,0,16,3,4,13,11,3,7,3/17/2020 10:30
34,No,Travel_Rarely,152,Research & Development,4,4,Medical,1,305,3,Female,47,2,1,Sales Executive,2,Married,2949,13544,6,Y,No,21,3,4,80,0,7,3,3,4,2,1,4,8/30/2018 10:30
38,No,Travel_Frequently,650,Research & Development,11,3,Other,1,306,2,Male,47,3,3,Sales Executive,4,Divorced,12252,9836,1,Y,Yes,14,3,3,80,2,10,1,3,10,8,0,7,8/9/2021 10:30
38,No,Travel_Rarely,133,Sales,2,3,Life Sciences,1,307,1,Male,77,3,3,Sales Executive,3,Divorced,10381,9657,0,Y,No,12,3,3,80,2,16,4,2,17,10,5,13,4/7/2019 10:30
31,No,Non-Travel,944,Research & Development,1,4,Medical,1,308,3,Male,90,1,2,Sales Executive,3,Married,4144,4529,0,Y,No,12,3,4,80,1,6,2,3,6,4,1,4,6/25/2017 10:30
58,No,Travel_Rarely,167,Research & Development,3,3,Life Sciences,1,309,3,Male,70,2,1,Research Scientist,4,Married,2250,8267,3,Y,No,17,3,1,80,1,7,4,3,1,0,2,0,5/8/2021 10:30
37,No,Travel_Frequently,348,Sales,10,4,Marketing,1,311,1,Male,41,3,1,Sales Executive,3,Divorced,2775,1728,4,Y,No,17,3,3,80,1,13,2,3,9,8,5,8,7/22/2020 10:30
28,No,Travel_Frequently,1384,Sales,1,1,Medical,1,312,2,Female,67,3,3,Sales Executive,4,Married,8205,6230,1,Y,No,15,3,3,80,1,11,4,3,11,10,4,1,8/1/2021 10:30
36,No,Travel_Frequently,953,Research & Development,1,3,Marketing,1,314,3,Female,94,3,3,Sales Executive,3,Single,8555,8863,1,Y,No,14,3,1,80,0,10,3,4,10,7,2,8,11/30/2017 10:30
37,Yes,Travel_Rarely,889,Research & Development,18,1,Medical,1,315,3,Male,85,2,1,Research Scientist,4,Single,1866,14817,1,Y,Yes,13,3,3,80,0,5,3,2,4,3,0,4,4/11/2018 10:30
51,No,Travel_Rarely,1307,Research & Development,2,3,Life Sciences,1,316,3,Female,89,2,1,Laboratory Technician,4,Single,3656,3317,7,Y,No,15,3,3,80,0,6,3,2,2,2,2,2,8/27/2018 10:30
42,No,Travel_Rarely,525,Research & Development,4,2,Technical Degree,1,319,3,Male,56,3,5,Sales Executive,4,Married,15927,4776,1,Y,No,11,3,4,80,0,22,3,3,18,14,8,14,7/9/2019 10:30
59,No,Travel_Rarely,781,Human Resources,6,2,Medical,1,321,2,Male,50,3,1,Sales Executive,3,Married,2700,26029,8,Y,No,17,3,4,80,0,7,2,2,2,2,2,2,7/9/2019 10:30
50,No,Travel_Rarely,836,Sales,10,4,Medical,1,323,4,Female,70,3,5,Sales Executive,4,Divorced,15927,24231,3,Y,No,11,3,3,80,1,28,3,2,7,0,0,6,10/14/2018 10:30
33,Yes,Travel_Rarely,838,Research & Development,14,3,Medical,1,325,3,Male,60,3,1,Laboratory Technician,4,Married,2602,21883,5,Y,Yes,13,3,3,80,1,8,2,1,5,4,0,4,9/8/2019 10:30
43,No,Travel_Rarely,1070,Sales,16,3,Marketing,1,327,4,Female,80,3,4,Sales Executive,4,Married,15927,7752,5,Y,Yes,22,3,3,80,1,21,3,3,17,14,1,9,10/3/2019 10:30
33,Yes,Travel_Rarely,453,Research & Development,3,2,Life Sciences,1,328,1,Female,38,3,1,Laboratory Technician,1,Married,2639,20967,7,Y,No,20,3,1,80,0,13,3,4,10,7,1,7,11/16/2017 10:30
52,No,Non-Travel,743,Sales,2,4,Life Sciences,1,329,1,Male,77,2,5,Sales Executive,3,Single,15927,20994,1,Y,Yes,18,3,4,80,0,28,2,4,18,7,8,12,7/25/2019 10:30
32,No,Travel_Rarely,1404,Sales,5,2,Life Sciences,1,330,3,Female,56,3,1,Sales Executive,2,Married,3932,21120,2,Y,No,11,3,1,80,1,6,4,3,4,3,1,2,11/7/2021 10:30
31,Yes,Travel_Rarely,511,Research & Development,1,3,Life Sciences,1,331,4,Male,61,2,1,Laboratory Technician,3,Single,3668,14688,0,Y,Yes,14,3,4,80,0,4,3,1,3,2,1,2,10/14/2019 10:30
39,No,Travel_Rarely,1424,Research & Development,1,4,Medical,1,332,3,Female,97,3,1,Laboratory Technician,3,Divorced,2156,15506,7,Y,No,14,3,3,80,2,7,1,3,3,2,2,2,3/3/2019 10:30
32,No,Non-Travel,963,Research & Development,10,4,Marketing,1,333,3,Male,100,3,2,Sales Executive,4,Married,4588,11918,0,Y,No,18,3,1,80,0,4,2,3,3,2,2,2,12/2/2018 10:30
42,No,Travel_Rarely,1403,Research & Development,19,2,Life Sciences,1,334,3,Male,36,3,6,Research Scientist,1,Divorced,6707,19318,2,Y,No,16,3,1,80,2,17,2,2,1,0,0,0,1/17/2020 10:30
40,No,Travel_Rarely,1317,Research & Development,24,2,Technical Degree,1,335,1,Male,63,3,2,Research Scientist,3,Divorced,3201,38035,1,Y,No,17,3,1,80,2,9,3,3,9,8,4,7,9/17/2017 10:30
45,No,Travel_Rarely,253,Research & Development,1,3,Other,1,336,3,Male,70,4,5,Sales Executive,4,Married,15927,16665,0,Y,No,11,3,3,80,1,25,2,3,18,0,1,7,9/7/2019 10:30
31,No,Travel_Frequently,1304,Research & Development,3,4,Medical,1,337,2,Male,73,3,3,Sales Executive,3,Divorced,13599,13368,8,Y,No,12,3,1,80,1,9,3,3,3,2,2,2,12/4/2019 10:30
33,No,Travel_Rarely,818,Research & Development,6,4,Life Sciences,1,338,3,Female,64,2,1,Research Scientist,4,Married,3083,14824,1,Y,No,15,3,3,80,1,2,2,2,1,2,2,2,12/27/2019 10:30
34,No,Travel_Rarely,499,Research & Development,2,3,Life Sciences,1,339,4,Male,83,2,2,Sales Executive,1,Married,5701,23134,6,Y,No,13,3,2,80,1,13,3,3,11,9,5,9,12/22/2020 10:30
37,No,Travel_Rarely,1014,Research & Development,1,2,Medical,1,340,3,Female,82,2,1,Research Scientist,1,Married,3585,18363,2,Y,No,14,3,1,80,1,17,2,2,3,1,0,2,4/27/2021 10:30
45,No,Travel_Frequently,1189,Research & Development,7,3,Life Sciences,1,341,1,Male,75,4,2,Sales Executive,3,Married,6471,5073,4,Y,No,17,3,4,80,1,10,1,3,3,2,0,2,7/7/2018 10:30
37,Yes,Travel_Frequently,476,Research & Development,10,3,Medical,1,342,1,Male,59,3,3,Sales Executive,3,Divorced,9958,22780,6,Y,No,15,3,2,80,2,18,4,3,1,0,0,0,3/22/2021 10:30
39,No,Travel_Frequently,486,Research & Development,3,4,Technical Degree,1,343,3,Female,63,3,3,Sales Executive,3,Married,10691,6752,3,Y,No,25,3,4,80,1,20,1,3,18,6,8,8,9/18/2021 10:30
29,No,Travel_Rarely,646,Research & Development,15,3,Life Sciences,1,346,3,Male,59,3,6,Research Scientist,4,Single,2370,22609,1,Y,No,19,3,1,80,0,6,1,3,5,5,1,5,8/8/2020 10:30
