Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DateOfResignation
30.0,No,Travel_Rarely,1327.0,Sales,4.0,2.0,Medical,1.0,143.0,3.0,Female,64.0,2.0,2,Sales xecutive,2.0,,5444.0,20463.0,1.0,Y,Yes,12.0,3.0,2.0,80.0,3.0,11.0,4.0,2.0,,8.0,2.0,7.0,
46.0,No,Travel_Frequently,662.0,Research & Development,1.0,3.0,Medical,1.0,91.0,,Male,41.0,2.0,3,Healthcare Representative,,Married,11002.0,3071.0,2.0,Y,Yes,13.0,3.0,3.0,80.0,1.0,21.0,5.0,2.0,10.0,9.0,9.0,5.0,
33.0,No,Travel_Rarely ,1096.0,Sales,7.0,4.0,Medical,1.0,125.0,2.0,Male,87.0,3.0,2,Sales Executive,3.0,Single,4955.0,24810.0,1.0,,No,16.0,3.0,,80.0,0.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0,
54.0,No,Travel_Rarely,1214.0,Research & Development,2.0,,,1.0,116.0,1.0,Female,60.0,3.0,3,ResearchDirector,3.0,Married,13653.0,23712.0,9.0,Y,No,12.0,3.0,1.0,80.0,1.0,16.0,5.0,1.0,4.0,3.0,0.0,3.0,
24.0,No,Travel_Rarely,1335.0,Sales,3.0,2.0,Other,1.0,95.0,1.0,Female,33.0,3.0,2,ales Executive,3.0,Married,4841.0,17025.0,,Y,No,21.0,4.0,1.0,80.0,1.0,53.0,2.0,2.0,3.0,2.0,0.0,2.0,
28.0,No,Non-Travel,94.0,Sales,4.0,3.0,Medical,,152.0,2.0,Male,44.0,,2,Sales Executive,3.0,Married,4646.0,9024.0,1.0,Y,No,15.0,3.0,2.0,80.0,0.0,6.0,3.0,4.0,5.0,4.0,0.0,4.0,
58.0,,Travel_Rarely,663.0,sales,11.0,4.0,Medical,1.0,92.0,4.0,Male,37.0,3.0,4,Sales Executive,3.0,Single,14153.0,23966.0,0.0,Y,No,,3.0,3.0,80.0,0.0,38.0,1.0,2.0,37.0,10.0,1.0,8.0,1/17/2021 10:30
44.0,No,Non-Travel,546.0,Research & Development,23.0,3.0,Medical,1.0,147.0,2.0,Male,68.0,3.0,2, Laboratory Technician,2.0,Married,2178.0,25385.0,4.0,Y,No,12.0,3.0,3.0,80.0,1.0,17.0,3.0,4.0,3.0,2.0,1.0,2.0,
37.0,Yes,Travel_Rarely ,785.0,human resources,6.0,4.0,Human Resources,1.0,164.0,3.0,Male,64.0,3.0,1,,1.0,Divorced,2291.0,24007.0,4.0,Y,Yes,22.0,4.0,4.0,80.0,0.0,7.0,3.0,3.0,4.0,2.0,0.0,2.0,3/23/2019 10:30
32.0,No,Travel_Rarely,860.0, Research & Development,1.0,1.0,Life Sciences,1.0,168.0,4.0,Male,70.0,3.0,1,Research Scientist,1.0,Single,,14681.0,1.0,Y,No,13.0,,4.0,80.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,
19.0,Yes,Travel_Frequently,851.0,,6.0,3.0,Life Sciences,1.0,131.0,4.0,Female,67.0,2.0,1,Laboratory Technician,4.0,Single,3298.0,19632.0,1.0,Y,Yes,18.0,3.0,2.0,80.0,0.0,1.0,5.0,3.0,33.0,0.0,1.0,0.0,1/29/2021 10:30
34.0,No,Travel_Rarely,652.0,Research & Development,6.0,4.0,Other,1.0,144.0,1.0,Female,40.0,,2,Research Scientist,3.0,Single,5057.0,12634.0,1.0,Y,No,,3.0,3.0,80.0,0.0,16.0,3.0,3.0,16.0,13.0,2.0,10.0,
37.0,No,NON-TRAVEL,1074.0,Research & Development,2.0,2.0,Life Sciences,,176.0,3.0,Male,100.0,2.0,2,Healthcare Representative,4.0,Divorced,5409.0,15953.0,5.0,Y,No,,,4.0,80.0,1.0,17.0,2.0,4.0,1.0,0.0,0.0,0.0,
59.0,,Non-Travel,1398.0,human resources,2.0,4.0,Human Resources,1.0,127.0,3.0,,31.0,2.0,5,Manager,4.0,Married,19156.0,22492.0,9.0,Y,No,21.0,4.0,4.0,80.0,1.0,30.0,3.0,3.0,3.0,2.0,2.0,2.0,8/25/2019 10:30
51.0,No,Travel_Frequently,1128.0,Research & Development,1.0,3.0,Life Sciences,1.0,72.0,1.0,Female,72.0,3.0,5,Research Director,2.0,Married,18459.0,9922.0,3.0,Y,,18.0,3.0,1.0,80.0,0.0,27.0,1.0,,8.0,3.0,0.0,7.0,
25.0,Yes,Travel_Rarely,3182.0,SALES,6.0,3.0,Marketing,1.0,107.0,3.0,Male,46.0,,2,SALES EXECUTIVE,3.0,Single,5630.0,27422.0,1.0,Y,Yes,11.0,3.0,4.0,80.0,0.0,6.0,1.0,3.0,6.0,4.0,0.0,3.0,5/23/2018 10:30
25.0,No,Travel_Rarely,1269.0,Research & Development,8.0,1.0,Medical,1.0,169.0,4.0,Male,,2.0,1,NAN,4.0,Married,2719.0,27414.0,1.0,Y,No,11.0,3.0,,80.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,
22.0,, Travel_Rarely,523.0,Research & Development,15.0,3.0,Medical,1.0,172.0,,Female,59.0,3.0,1,Laborqatory Technician ,4.0,Single,2712.0,24253.0,1.0,Y,No,15.0,3.0,3.0,80.0,0.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,8/15/2017 10:30
52.0,No,Travel_Frequently ,1451.0,Research & Development,1.0,4.0,,1.0,157.0,,Female,29.0,2.0,3,Healthcare Representative,1.0,Single,7430.0,25371.0,,Y,No,20.0,4.0,3.0,80.0,,23.0,1.0,2.0,13.0,12.0,12.0,,
34.0,Yes,Travel_Frequently,643.0,Research & Development,,3.0,Life Sciences,1.0,157.0,,Male,68.0,1.0,2,Laboratory Technician,3.0,Single,6004.0,23172.0,1.0,Y,,24.0,4.0,4.0,80.0,0.0,8.0,3.0,3.0,,7.0,0.0,,11/28/2019 10:30
54.0,No,Non-Travel,171.0,Human Resources,26.0,3.0,Human Resources,1.0,147.0,4.0,Female,31.0,4.0,4,Manager,4.0,Single,17633.0,13768.0,2.0,Y,Yes,13.0,3.0,3.0,80.0,0.0,,3.0,3.0,5.0,,4.0,4.0,
24.0,No,Travel_dRarely,1141.0,Research & Development,18.0,1.0,Life Sciences,1.0,141.0,2.0,Male,53.0,3.0,1,Laboratory Technician,3.0,Married,2751.0,12724.0,0.0,Y,No,,3.0,3.0,80.0,1.0,6.0,2.0,3.0,5.0,3.0,1.0,2.0,
34.0,No,Travel_Rarely,1030.0,Research & Development,6.0,4.0,Life Sciences,1.0,180.0,3.0,Female,43.0,2.0,2,research scientist,2.0,Divorced,4599.0,14547.0,6.0,Y,No,15.0,3.0,,,1.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,
37.0,No,Travel_Rarely,1197.0,Sales,3.0,3.0,Life Sciences,1.0,159.0,3.0,Male,86.0,3.0,3,Sales Executive,,Single,7712.0,14380.0,2.0,Y,,12.0,3.0,1.0,80.0,0.0,12.0,3.0,3.0,5.0,3.0,1.0,3.0,
34.0,No,Travel_Rarely,1337.0,Research & Development,5.0,3.0,Medical,1.0,112.0,3.0,Female,45.0,2.0,3,Manager,1.0,Single,11696.0,5577.0,,Y,No,12.0,3.0,4.0,80.0,0.0,14.0,6.0,3.0,11.0,10.0,5.0,8.0,
37.0,No,Travel_Freqently,,Sales,11.0,2.0,Technical Degree,1.0,199.0,2.0,Female,93.0,3.0,3,Sales Executive,4.0,,9587.0,23030.0,0.0,Y,No,14.0,3.0,3.0,80.0,1.0,10.0,6.0,3.0,9.0,7.0,,8.0,
36.0,No,Travel_Rarely,920.0,Research & Development,3.0,2.0,,1.0,171.0,1.0,Female,164.0,3.0,1,Laboratory Technician,4.0,Divorced,3148.0,2032.0,5.0,Y,No,22.0,4.0,1.0,80.0,1.0,7.0,2.0,3.0,1.0,0.0,0.0,19.0,
43.0,No,Travel_Frequently,388.0,Sales,26.0,2.0,Life Sciences,1.0,170.0,3.0,Male,,3.0,4,Manager,4.0,Married,17232.0,19697.0,1.0,Y,Yes,12.0,3.0,4.0,80.0,2.0,25.0,3.0,4.0,25.0,12.0,4.0,,
31.0,No,Travel_Frequently,1304.0,Research & DeMelopment ,23.0,3.0,Life Sciences,1.0,223.0,1.0,,97.0,1.0,1,Research Scientist,3.0,Divorced,2257.0,22308.0,1.0,,No,25.0,4.0,3.0,80.0,3.0,9.0,2.0,2.0,10.0,7.0,0.0,9.0,
33.0,No,Non-Travel,764.0,Sales,22.0,2.0,Marketing,1.0,124.0,3.0,Male,94.0,3.0,2,Sales Executive,2.0,Married,6274.0,15065.0,0.0,Y,No,13.0,3.0,1.0,80.0,1.0,,2.0,4.0,7.0,7.0,0.0,7.0,
56.0,Yes,Travel_Rarely,456.0,,14.0,4.0,Life Sciences,1.0,151.0,2.0,Female,73.0,3.0,1,Research Scientist,2.0,Married,4428.0,3969.0,15.0,Y,Yes,18.0,3.0,1.0,80.0,3.0,8.0,2.0,3.0,5.0,4.0,4.0,3.0,9/27/2018 10:30
51.0,No,Travel_Rarely,690.0,Research & Development,6.0,,,1.0,136.0,1.0,Male,50.0,3.0,5,RESEARCH DIRECTOR,3.0,Single,19777.0,6760.0,7.0,Y,No,13.0,,3.0,80.0,0.0,23.0,5.0,3.0,20.0,18.0,15.0,15.0,
32.0,Yes,Travel_Rarely,234.0,Sales,6.0,4.0,Life Sciences,1.0,165.0,2.0,Male,76.0,1.0,2,Sales Excutive,3.0,Married,6134.0,20097.0,4.0,Y,Yes,18.0,3.0,2.0,80.0,0.0,12.0,3.0,,39.0,7.0,7.0,7.0,5/1/2019 10:30
26.0,No,Travel_Rarely,863.0,Research & Development,6.0,3.0,Other,1.0,112.0,3.0,Female,45.0,2.0,1,ResearchScientist,2.0,,2970.0,23032.0,1.0,Y,No,19.0,3.0,3.0,80.0,0.0,6.0,3.0,2.0,5.0,4.0,4.0,3.0,
59.0,Yes,Travel_Rarely,104.0,Research & Development,23.0,4.0,Medical,1.0,174.0,4.0,,93.0,3.0,3,,4.0,Married,9959.0,3793.0,,Y,No,12.0,3.0,4.0,80.0,1.0,40.0,3.0,2.0,40.0,10.0,15.0,6.0,4/8/2017 10:30
19.0,Yes,Travel_Rarely,522.0,Sales,22.0,1.0,Marketing,1.0,136.0,4.0,Male,47.0,3.0,1,Sales Representative,3.0,Single,2032.0,26290.0,1.0,,Yes,19.0,,4.0,80.0,0.0,0.0,2.0,2.0,,0.0,0.0,,
22.0,No,Travel_Rarely,585.0,Research & Development,2.0,1.0,Technical Degree,1.0,159.0,3.0,Male,101.0,3.0,1,Laboratory Technician,4.0,Married,2094.0,19677.0,0.0,Y,No,14.0,3.0,3.0,80.0,1.0,4.0,2.0,3.0,2.0,1.0,,1.0,
79.0,No,Travel_Rarely,486.0,Research & Development,20.0,4.0,Medical,1.0,209.0,,Female,95.0,3.0,2,Manufacturing Director,1.0,Married,6452.0,5598.0,1.0,Y,No,14.0,3.0,3.0,80.0,0.0,16.0,2.0,2.0,15.0,11.0,5.0,11.0,
42.0,No,Travel_Frequently,981.0,Research & Development,29.0,3.0,Medical,1.0,202.0,2.0,,71.0,4.0,1,,3.0,Single,4833.0,15914.0,4.0,Y,No,12.0,3.0,4.0,80.0,0.0,18.0,2.0,3.0,3.0,2.0,1.0,2.0,
50.0,No,Travel_Frequently,768.0, Sales,12.0,3.0,Marketing,1.0,174.0,3.0,Female,77.0,3.0,3,Sales Exnecutive,4.0,Single,9551.0,6514.0,4.0,Y,No,11.0,3.0,4.0,80.0,0.0,16.0,3.0,,2.0,2.0,2.0,1.0,
30.0,Yes,Travel_Rarely,538.0,Sales,20.0,3.0,Life Sciences,1.0,219.0,2.0,Female,70.0,1.0,2,Sales Executive,3.0,Married,4276.0,,3.0,Y,Yes,11.0,3.0,3.0,80.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,5/12/2021 10:30
40.0,No,Travel_Rarely,827.0,Sales,9.0,1.0,Life Sciences,1.0,206.0,3.0,Male,96.0,3.0,3,Sales Executive,3.0,Divorced,8309.0,20895.0,3.0,Y,Yes,13.0,3.0,,80.0,1.0,12.0,2.0,3.0,9.0,7.0,0.0,7.0,
27.0,No,Travel_Rarely,1338.0,Human Resources,25.0,1.0,Life Sciences,1.0,163.0,3.0,Female,61.0,3.0,1,Human Resources,3.0,Married,2685.0,8755.0,1.0,,No,32.0,4.0,,80.0,1.0,8.0,3.0,,8.0,7.0,5.0,7.0,
36.0,No,Travel_Rarely,222.0,Research & Development,6.0,2.0,Medical,1.0,132.0,2.0,,84.0,3.0,2,Manufacturing Director,2.0,Divorced,5306.0,3033.0,6.0,Y,No,20.0,4.0,4.0,80.0,2.0,7.0,0.0,3.0,3.0,2.0,0.0,1.0,
51.0,Yes,Travel_Frequently,1175.0,Research & Development ,8.0,4.0,Life Sciences,1.0,200.0,1.0,Male,51.0,1.0,3,Manufacturing Director,4.0,Single,10694.0,25258.0,2.0,Y,No,15.0,3.0,4.0,80.0,0.0,18.0,2.0,3.0,5.0,2.0,0.0,3.0,1/6/2019 10:30
40.0,No,Travel_Rarely,1315.0,,4.0,4.0,Life Sciences,1.0,128.0,4.0,Female,47.0,2.0,2,Sales Executive,3.0,Married,,14567.0,4.0,Y,No,14.0,3.0,3.0,80.0,1.0,17.0,1.0,4.0,15.0,11.0,5.0,9.0,
25.0,No,Travel_Rarely,956.0,Sales,28.0,3.0,Life Sciences,1.0,192.0,1.0,Male,41.0,2.0,2,Sales Executive,3.0,Married,8847.0,24728.0,2.0,Y,No,18.0,3.0,4.0,80.0,0.0,6.0,3.0,3.0,2.0,,2.0,2.0,
80.0,No,Travel_Rarely,1230.0,Human Resources,9.0,3.0,Human Resources,1.0,194.0,3.0,Male,47.0,3.0,2,HumanResources,,Married,6439.0,14084.0,0.0,Y,Yes,19.0,3.0,4.0,80.0,0.0,12.0,2.0,1.0,11.0,9.0,,7.0,
32.0,Yes,Travel_Rarely,1024.0,Research & Development,9.0,3.0,Medical,1.0,154.0,,Female,42.0,3.0,1,Laboratory Technician,,Single,4322.0,10599.0,7.0,Y,No,22.0,4.0,1.0,,0.0,,2.0,4.0,5.0,4.0,0.0,4.0,3/30/2020 10:30
44.0,No,Travel_Rarely ,1303.0,Research & Development,29.0,3.0,Medical,1.0,190.0,3.0,Male,83.0,,1,Research Scientist,4.0,Single,32285.0,9670.0,5.0,Y,No,13.0,3.0,,80.0,0.0,9.0,2.0,2.0,6.0,5.0,0.0,20.0,
38.0,No,Travel_Rarely,395.0,Research&Development,3.0,5.0,Technical Degree,1.0,195.0,4.0,Female,31.0,3.0,2,Research Scientist,3.0,Single,3741.0,2089.0,3.0,Y,Yes,20.0,4.0,2.0,80.0,0.0,19.0,2.0,3.0,3.0,2.0,2.0,2.0,
30.0,No,Travel_Rarely,413.0,Research & Development,18.0,3.0,Life Sciences,1.0,187.0,1.0,Female,74.0,3.0,1,Research Scientist,3.0,Single,2444.0,24191.0,1.0,Y,No,14.0,3.0,3.0,80.0,0.0,5.0,4.0,2.0,5.0,4.0,0.0,4.0,
32.0,No,Travel_Frequently,718.0,Sales,9.0,2.0,Medical,1.0,182.0,4.0,Male,35.0,1.0,2,Sales Executive,4.0,Divorced,4872.0,23194.0,0.0,Y,No,17.0,3.0,4.0,80.0,3.0,9.0,2.0,,7.0,7.0,,7.0,
,No,Travel_Rarely,162.0,Research & Development,6.0,3.0,Technical Degree,1.0,191.0,4.0,Female,84.0,3.0,1,,,Divorced,,10461.0,,Y,No,,3.0,4.0,80.0,1.0,8.0,3.0,3.0,3.0,2.0,3.0,2.0,
,No,Travel_Rarely,1420.0,Research & Development,2.0,1.0,Medical,,210.0,2.0,Male,34.0,2.0,1,Laboratory Technician,4.0,Single,2650.0,10439.0,0.0,Y,No,13.0,3.0,4.0,80.0,0.0,6.0,3.0,3.0,5.0,3.0,1.0,2.0,
41.0,No,Travel_Frequently,863.0,Research & Development,10.0,3.0,Life Sciences,1.0,176.0,4.0,Male,92.0,2.0,4,,1.0,Divorced,17326.0,12724.0,4.0,Y,No,13.0,3.0,2.0,80.0,1.0,21.0,2.0,2.0,7.0,6.0,7.0,,
41.0,No,Travel_Rarely,940.0,Research & Development,8.0,4.0,Life Sciences,1.0,188.0,3.0,Male,94.0,3.0,1,,1.0,Married,2120.0,6650.0,2.0,Y,No,21.0,4.0,4.0,80.0,1.0,7.0,2.0,3.0,5.0,0.0,,4.0,
20.0,No,Travel_Rarely,1182.0,RESEARCH & DEVELOPMENT,3.0,1.0,Medical,1.0,166.0,2.0,Female,79.0,3.0,1,Laboratory Technician,2.0,Single,1348.0,,1.0,Y,No,14.0,3.0,4.0,80.0,,2.0,3.0,3.0,1.0,0.0,0.0,0.0,
40.0,No,Travel_Frequently,1402.0,Research & Devbelopment,26.0,3.0,Medical,1.0,250.0,2.0,Female,55.0,3.0,2,Research Scientist,2.0,,,9102.0,1.0,,No,11.0,3.0,1.0,80.0,1.0,20.0,2.0,3.0,20.0,7.0,2.0,13.0,
35.0,No,Travel_Rarely,689.0,sales,1.0,5.0,,1.0,228.0,3.0,Male,95.0,3.0,3,SaPes Executive,2.0,Married,7312.0,11472.0,1.0,Y,No,13.0,3.0,1.0,80.0,2.0,10.0,3.0,3.0,,,0.0,6.0,
53.0,No,Travel_Rarely,1445.0,,6.0,2.0,Marketing,1.0,184.0,2.0,Male,33.0,3.0,2,Sales Representative,3.0,Married,2366.0,16018.0,2.0,Y,Yes,20.0,4.0,4.0,80.0,1.0,13.0,,1.0,7.0,7.0,4.0,5.0,
45.0,No,Travel_Rarely,211.0,research & development,9.0,3.0,Life Sciences,1.0,219.0,2.0,Male,60.0,3.0,2,Laboratory Technician,2.0,Divorced,2560.0,11370.0,8.0,Y,No,18.0,3.0,3.0,80.0,1.0,19.0,2.0,1.0,17.0,9.0,0.0,15.0,
32.0,No,Travel_Frequently,974.0,Sales,8.0,,Marketing,1.0,181.0,2.0,Female,41.0,3.0,3,,4.0,Single,8635.0,,1.0,Y,No,14.0,3.0,4.0,80.0,0.0,9.0,2.0,3.0,9.0,8.0,3.0,7.0,
29.0,No,Non-Travel,1510.0,Research & Development ,1.0,1.0,Technical Degree,1.0,217.0,4.0,Male,41.0,3.0,2,Manufacturing Director,3.0,Married,,25829.0,1.0,Y,No,13.0,3.0,1.0,80.0,1.0,10.0,1.0,3.0,10.0,7.0,0.0,9.0,
51.0,No,Travel_Rarely,1165.0,Research & Development,6.0,4.0,Medical,1.0,195.0,2.0,Male,33.0,2.0,2,Manufacturing Director,3.0,Married,6233.0,14217.0,2.0,Y,No,17.0,3.0,3.0,80.0,0.0,10.0,2.0,3.0,1.0,0.0,,0.0,
57.0,No,TRAVEL_RARELY,1143.0,Research & Development,9.0,3.0,Medical,1.0,231.0,2.0,Female,75.0,2.0,1,Research Scientist,2.0,Married,3306.0,11975.0,4.0,Y,Yes,20.0,,2.0,80.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,
40.0,No,,628.0, Sales,4.0,4.0,Marketing,1.0,181.0,3.0,Male,67.0,2.0,3,Sales Executive,4.0,,11102.0,8551.0,7.0,Y,No,11.0,3.0,1.0,80.0,1.0,15.0,2.0,2.0,12.0,11.0,2.0,11.0,
,No,Travel_Frequently,322.0,Sales,2.0,4.0,Marketing,1.0,251.0,3.0,Female,74.0,,1,SALES REPRESENTATIVE,3.0,Married,2381.0,11591.0,6.0,Y,No,18.0,3.0,4.0,80.0,1.0,6.0,3.0,3.0,4.0,3.0,1.0,2.0,
22.0,No,Travel_Rarely,1235.0,Research & Development,19.0,1.0,Medical,1.0,166.0,3.0,Male,80.0,3.0,1,research scientist,4.0,Married,2297.0,10887.0,1.0,,No,24.0,4.0,1.0,80.0,2.0,2.0,,3.0,,2.0,2.0,2.0,
27.0,No,Non-Travel,705.0,Research & Development,9.0,3.0,,1.0,225.0,4.0,,,3.0,1,Nan,2.0,Divorced,2193.0,6172.0,,Y,No,18.0,3.0,4.0,80.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,
27.0,No,Travel_Rarely,429.0,Research & Development,21.0,3.0,Medical,1.0,190.0,3.0,Male,42.0,3.0,1,Research Scientist,4.0,Married,3078.0,6352.0,1.0,Y,No,11.0,3.0,3.0,80.0,1.0,5.0,2.0,1.0,5.0,2.0,19.0,2.0,
56.0,No,TRAVEL_RARELY,316.0,Research & Developent,25.0,2.0,,1.0,266.0,3.0,Male,86.0,4.0,3,Healthcare Representative,4.0,Divorced,9578.0,22923.0,3.0,Y,Yes,16.0,3.0,2.0,80.0,1.0,12.0,2.0,1.0,5.0,3.0,1.0,4.0,
28.0,No,Non-Travel,1467.0,Research & Development,4.0,3.0,Medical,1.0,241.0,3.0,Male,79.0,2.0,1,Research Scientist,3.0,,2441.0,25974.0,1.0,Y,Yes,15.0,3.0,4.0,80.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,
50.0,No,Travel_Rarely,1447.0,Research & Develpment,11.0,3.0,Life Sciences,1.0,229.0,3.0,Female,52.0,3.0,5,Manager,,Single,19793.0,17378.0,3.0,,No,15.0,3.0,2.0,80.0,0.0,21.0,5.0,3.0,5.0,4.0,4.0,,
41.0,No,Travel_Rarely,488.0,Research & Development,14.0,,Life Sciences,1.0,245.0,1.0,Male,57.0,3.0,1,Research Scientist ,3.0,Divorced,2638.0,3882.0,4.0,Y,No,12.0,3.0,1.0,80.0,1.0,13.0,2.0,3.0,9.0,8.0,1.0,8.0,
30.0,No,Travel_Rarely,1346.0,Sales,5.0,3.0,Life Sciences,1.0,,2.0,Female,41.0,3.0,3,Sales Executive,4.0,Married,9588.0,8846.0,2.0,Y,No,12.0,3.0,3.0,80.0,1.0,12.0,2.0,3.0,10.0,9.0,7.0,4.0,
38.0,No,Travel_Rarely,667.0,Sales,0.0,4.0,Life Sciences,,245.0,1.0,Female,60.0,2.0,2,Sales Executive,4.0,Single,8856.0,13500.0,4.0,Y,No,22.0,4.0,3.0,80.0,0.0,57.0,2.0,4.0,8.0,3.0,0.0,7.0,
32.0,No,Travel_Rarely,118.0,Research & Development,6.0,5.0,Life Sciences,1.0,247.0,3.0,Male,43.0,3.0,1,Research Scientist,3.0,Single,3180.0,12810.0,3.0,Y,No,20.0,4.0,1.0,80.0,0.0,8.0,2.0,3.0,5.0,,1.0,4.0,
28.0,No,Travel_Rarely,1130.0,Research & Development,17.0,3.0,Technical Degree,1.0,286.0,3.0,Male,51.0,3.0,1,Research Scientist,2.0,Married,3191.0,12830.0,0.0,Y,Yes,16.0,3.0,4.0,80.0,1.0,,3.0,2.0,6.0,2.0,1.0,1.0,
20.0,Yes,Travel_Frequently,598.0,Salts,1.0,1.0,Technical Degree,1.0,195.0,3.0,Female,100.0,1.0,1,Sales Representative,1.0,Single,2203.0,,0.0,Y,,21.0,4.0,1.0,80.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,,8/31/2017 10:30
37.0,No,Travel_Frequently,1495.0,Research & Development,3.0,2.0,Medical,1.0,255.0,,Male,28.0,3.0,1,Laboratory Technician,,Single,2078.0,14710.0,,Y,No,,3.0,3.0,80.0,0.0,12.0,3.0,2.0,8.0,7.0,,2.0,
30.0,No,Non-Travel,93.0,Research & Development,10.0,3.0,Medical,1.0,237.0,3.0,Male,67.0,3.0,2,Laboratory Technician,1.0,Divorced,3065.0,10464.0,,Y,No,11.0,3.0,3.0,80.0,2.0,12.0,4.0,3.0,12.0,9.0,6.0,10.0,
45.0,No,Travel_Rarely,1281.0,Sales,4.0,2.0,,1.0,248.0,3.0,Female,30.0,3.0,2,Sales Executive ,1.0,,5213.0,5570.0,,Y,Yes,11.0,3.0,1.0,80.0,1.0,9.0,3.0,4.0,5.0,4.0,0.0,3.0,
56.0,No,,738.0, Research & Development,8.0,3.0,Life Sciences,1.0,204.0,3.0,Female,67.0,3.0,1,Research Scientist,1.0,Divorced,4215.0,13841.0,4.0,Y,Yes,18.0,3.0,3.0,80.0,1.0,19.0,3.0,3.0,2.0,2.0,2.0,,
34.0,No,Travel_Rarely,119.0,RESEARCH & DEVELOPMENT,3.0,3.0,Life Sciences,1.0,259.0,3.0,Male,89.0,3.0,1,Research Scientist,4.0,Single,2267.0,,,Y,No,14.0,3.0,1.0,80.0,0.0,3.0,2.0,4.0,3.0,1.0,0.0,,
19.0,Yes,Tcavel_Rarely,324.0,RESEARCH & DEVELOPMENT,2.0,3.0,Life Sciences,1.0,259.0,2.0,Male,47.0,2.0,1,laboratory technician,4.0,Single,732.0,9282.0,1.0,Y,No,22.0,,,80.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,4/5/2019 10:30
45.0,No,Travel_Rarely,557.0,Sales,1.0,2.0,Marketing,1.0,240.0,2.0,Female,92.0,3.0,3,Sales Executive,1.0,Divorced,10445.0,2284.0,1.0,Y,No,25.0,4.0,3.0,80.0,,24.0,2.0,3.0,24.0,13.0,15.0,7.0,
38.0,No,Travel_Rarely,1395.0,Research & Development,9.0,,Life Sciences,1.0,260.0,3.0,Female,,3.0,1,Laboratory Technician,4.0,Single,2501.0,6543.0,1.0,Y,No,12.0,3.0,3.0,80.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,
31.0,No,,139.0,Research & Development,12.0,1.0,Medical,1.0,266.0,3.0,Female,93.0,3.0,1,Research Scientist,4.0,Married,4040.0,7204.0,8.0,Y,Yes,23.0,4.0,3.0,80.0,1.0,7.0,0.0,3.0,4.0,2.0,0.0,2.0,
34.0,No,Travel_Rarely,622.0,,26.0,2.0,Medical,1.0,234.0,4.0,Female,97.0,3.0,1,Research Scientist,2.0,Single,2202.0,5675.0,2.0,Y,,15.0,3.0,4.0,80.0,,9.0,3.0,3.0,3.0,2.0,1.0,2.0,
41.0,Yes, Travel_Rarely,1372.0,Sales,20.0,2.0,Marketing,1.0,226.0,2.0,Female,71.0,3.0,1,Sales Representatie,2.0,Single,,21979.0,1.0,Y,Yes,22.0,4.0,4.0,80.0,0.0,4.0,5.0,2.0,4.0,3.0,0.0,2.0,11/8/2021 10:30
50.0,No,Travel_Rarely,342.0,Research & Development,0.0,3.0,Medical,1.0,245.0,3.0,,85.0,2.0,1,,3.0,Married,3788.0,4216.0,2.0,Y,No,15.0,3.0,4.0,80.0,1.0,5.0,2.0,2.0,3.0,2.0,0.0,2.0,
53.0,No,Travel_Rarely,1078.0,Research & Development,13.0,2.0,Medical,1.0,232.0,4.0,Female,57.0,4.0,2,Manufacturing Director,1.0,Divorced,3997.0,26173.0,1.0,Y,No,11.0,3.0,3.0,80.0,2.0,5.0,3.0,3.0,4.0,2.0,1.0,3.0,
34.0,No,Travel_Rarely,947.0,Research & Development,13.0,3.0,Medical,1.0,232.0,4.0,Female,74.0,3.0,1,Research Scientist,2.0,Married,3003.0,4639.0,1.0,Y,No,13.0,3.0,4.0,80.0,1.0,9.0,5.0,3.0,8.0,7.0,1.0,6.0,
39.0,No,Travel_Rarely,988.0,Research & Development,4.0,1.0,Medical,1.0,265.0,4.0,Female,47.0,3.0,5,Manager,3.0,Married,,6261.0,1.0,Y,No,14.0,3.0,2.0,80.0,1.0,21.0,2.0,3.0,20.0,8.0,9.0,9.0,
